turning_radius,seed,comparison,metric,variant_A,variant_B,value_A,value_B,absolute_difference,relative_difference_percent,outcome_A_lower_is_better,scenario_fingerprint,relative_improvement_percent
5.0,1020,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,141.98600586394605,145.73164017319917,-3.74563430925312,-2.5702272374080932,win,61fa3abaf3043c30451a4bd971b70138c2eba799e0be32faf509c446e3eb48fe,2.5702272374080932
5.0,1021,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,15.052266066835736,16.005654397890194,-0.9533883310544571,-5.956572017324885,win,ac88b63c4a1a0124efc75b7eee8c2fdc2d1372e20c0e691da1ca89c2919980fb,5.956572017324885
5.0,1021,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,2122.369515423839,2256.7972701025174,-134.4277546786784,-5.956572017324883,win,ac88b63c4a1a0124efc75b7eee8c2fdc2d1372e20c0e691da1ca89c2919980fb,5.956572017324883
5.0,1021,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,14.462169720477515,15.119400100634625,-0.6572303801571096,-4.346934241984394,win,ac88b63c4a1a0124efc75b7eee8c2fdc2d1372e20c0e691da1ca89c2919980fb,4.346934241984394
5.0,1021,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,154.60574612732697,164.48069911095155,-9.874952983624581,-6.003715352014261,win,ac88b63c4a1a0124efc75b7eee8c2fdc2d1372e20c0e691da1ca89c2919980fb,6.003715352014261
5.0,1022,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,16.16682615736189,16.623994021758794,-0.4571678643969044,-2.7500482964474546,win,9bbc0ed093bd2b3aa42be4d96cde9143b471ddf7ea341e0a88934604ce24898c,2.7500482964474546
5.0,1022,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1681.3499203656363,1728.8953782629144,-47.545457897278084,-2.7500482964474564,win,9bbc0ed093bd2b3aa42be4d96cde9143b471ddf7ea341e0a88934604ce24898c,2.7500482964474564
5.0,1022,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,12.483402061126869,12.355436447448165,0.12796561367870396,1.0357029006865506,loss,9bbc0ed093bd2b3aa42be4d96cde9143b471ddf7ea341e0a88934604ce24898c,-1.0357029006865506
5.0,1022,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,148.1421982872748,158.0447885520664,-9.902590264791598,-6.265686047299991,win,9bbc0ed093bd2b3aa42be4d96cde9143b471ddf7ea341e0a88934604ce24898c,6.265686047299991
5.0,1023,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,16.701758095072194,15.855700331063256,0.846057764008938,5.335984827812414,loss,fce8878b749530555cf3020949f9aba07404bb86d29d33380ec1ea6bf1e76dd6,-5.335984827812414
5.0,1023,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1837.1933904579407,1744.1270364169582,93.06635404098256,5.3359848278123785,loss,fce8878b749530555cf3020949f9aba07404bb86d29d33380ec1ea6bf1e76dd6,-5.3359848278123785
5.0,1023,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,16.391257475741714,14.0498470921363,2.341410383605414,16.665023955427255,loss,fce8878b749530555cf3020949f9aba07404bb86d29d33380ec1ea6bf1e76dd6,-16.665023955427255
5.0,1023,dubins_aware_vs_euclidean_planned,total_travel_time,dubins_aware,euclidean_planned,151.6009401583381,141.92529356960154,9.675646588736555,6.817422282795225,loss,fce8878b749530555cf3020949f9aba07404bb86d29d33380ec1ea6bf1e76dd6,-6.817422282795225
5.0,1024,dubins_aware_vs_euclidean_planned,weighted_mean_delay,dubins_aware,euclidean_planned,16.20045517321143,16.583826541828117,-0.38337136861668597,-2.311718394121753,win,9b72ad38d4b96ba901e0b95edb143f84707eec8d7fbd965977edb9dc4fa72291,2.311718394121753
5.0,1024,dubins_aware_vs_euclidean_planned,weighted_delay,dubins_aware,euclidean_planned,1522.8427862818746,1558.879694931843,-36.03690864996838,-2.3117183941217463,win,9b72ad38d4b96ba901e0b95edb143f84707eec8d7fbd965977edb9dc4fa72291,2.3117183941217463
5.0,1024,dubins_aware_vs_euclidean_planned,high_priority_mean_delay,dubins_aware,euclidean_planned,12.116970725749113,13.624256712623836,-1.5072859868747237,-11.06325298082586,win,9b72ad38d4b96ba901e0b95edb143f84707eec8d7fbd965977edb9dc4fa72291,11.06325298082586
